epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
160,4535.67,0.81697,0.65015,1.14447,0.91494,0.88423,0.92463,0.64517,0.98139,0.61457,1.2546,0.0037036,0.0037036,0.0037036
161,4563.02,0.79665,0.63979,1.12733,0.95651,0.89289,0.93207,0.66655,0.93427,0.77531,1.20339,0.003664,0.003664,0.003664
162,4590.63,0.83019,0.63778,1.14648,0.93715,0.86248,0.92485,0.65114,0.95964,0.81973,1.24185,0.0036244,0.0036244,0.0036244
163,4619.36,0.81839,0.6595,1.14562,0.95216,0.86564,0.93116,0.65079,0.99266,0.64593,1.23299,0.0035848,0.0035848,0.0035848
164,4646.9,0.8406,0.68193,1.15567,0.88879,0.83535,0.91406,0.65151,0.96008,0.77809,1.22171,0.0035452,0.0035452,0.0035452
165,4674.41,0.84317,0.6614,1.1505,0.93695,0.86428,0.9302,0.65211,0.94422,0.65577,1.22738,0.0035056,0.0035056,0.0035056
166,4703.61,0.86509,0.65752,1.16446,0.93916,0.84469,0.91844,0.66247,0.92782,0.80135,1.2,0.003466,0.003466,0.003466
167,4731.05,0.8257,0.67852,1.14965,0.91478,0.85863,0.91744,0.6499,0.93579,0.59783,1.21883,0.0034264,0.0034264,0.0034264
168,4759.26,0.8397,0.698,1.15278,0.92044,0.8808,0.9292,0.6575,0.95413,0.69666,1.20799,0.0033868,0.0033868,0.0033868
169,4789.11,0.85279,0.68675,1.15269,0.90873,0.8935,0.92343,0.65736,0.94692,0.92934,1.22654,0.0033472,0.0033472,0.0033472
170,4819.31,0.81964,0.64162,1.13305,0.91071,0.87463,0.92232,0.65304,0.9484,0.88127,1.25241,0.0033076,0.0033076,0.0033076
171,4848.34,0.79626,0.64376,1.14644,0.89089,0.88001,0.9166,0.64212,0.94593,0.67139,1.22362,0.003268,0.003268,0.003268
172,4877.34,0.83949,0.64021,1.14748,0.91684,0.87655,0.9218,0.64115,0.97045,0.79366,1.24279,0.0032284,0.0032284,0.0032284
173,4905.83,0.77596,0.60152,1.1332,0.94182,0.87037,0.92382,0.65889,0.92508,0.7335,1.20396,0.0031888,0.0031888,0.0031888
174,4932.44,0.78863,0.62619,1.12182,0.94051,0.87215,0.93858,0.6719,0.9018,0.60327,1.17582,0.0031492,0.0031492,0.0031492
175,4959.41,0.79894,0.62536,1.12443,0.90826,0.82593,0.89679,0.62848,0.99325,0.71134,1.27374,0.0031096,0.0031096,0.0031096
176,4986.88,0.80954,0.6557,1.12057,0.92807,0.87122,0.93201,0.66494,0.92123,0.62637,1.20233,0.00307,0.00307,0.00307
177,5014.29,0.7851,0.60974,1.12331,0.94941,0.87934,0.94164,0.66732,0.8884,0.56331,1.16039,0.0030304,0.0030304,0.0030304
178,5042.71,0.79268,0.63797,1.11242,0.89659,0.82339,0.90671,0.65682,0.91794,0.98626,1.20808,0.0029908,0.0029908,0.0029908
